target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,2NDFL,advanced,,9110,0,0,1,0.6040098566,44.136612022,5.9361404297,1,1,8.2267759563,129264
0,OTHER,elementary,,25000,0,0,1,1.050828853,42.614387304,15.710277715,0,0,12.5,129267
0,OTHER,elementary,Corporate,16527,0,1,0,1.3391353047,48.807545475,2.6239838311,0,0,0.1038251366,129272
0,OTHER,elementary,Corporate,74493,0,1,,,36.356164384,10.660273973,,,11.002739726,129276
0,OTHER,elementary,,37173,0,0,2,0.6995967742,33.324994386,2.5907478105,0,0,7.5027322404,129292
0,OTHER,elementary,Corporate,60000,0,1,2,0.757952509,43.709589041,1.372872221,1,1,10.684931507,129299
0,OTHER,advanced,Corporate,13308,0,1,,,45.288517105,0.4426229508,,,0.2404371585,129301
0,2NDFL,advanced,,9596,0,0,0,,37.396227263,1.0756793173,1,2,8.5332135639,129302
0,2NDFL,beginner,,28064,0,0,1,1.1432795699,27.639344262,0.3670334606,0,0,7.150273224,129303
0,2NDFL,elementary,,19981,0,0,0,1.6306675627,35.920765027,0.5478553784,1,1,10.972512913,129308
0,OTHER,elementary,Corporate,38389,0,1,0,2.0881048387,31.011482895,3.6470993338,0,0,8.6202185792,129317
0,OTHER,elementary,Corporate,23650,0,1,0,12.722603047,36.103825137,2.3244629089,0,0,10.373777977,129319
0,2NDFL,beginner,,50937,0,0,2,1.0789650538,53.664188936,4.5710382514,0,0,8.193989071,129320
0,2NDFL,elementary,Corporate,24717,0,1,,,29.254794521,0.9810539711,,,7.9068493151,129326
0,2NDFL,elementary,,33111,0,0,0,16.536469534,40.3008833,1.9369863014,2,2,11.008219178,129335
0,2NDFL,elementary,,87000,0,0,1,1.0843862007,47.297597126,12.768830002,0,0,2.2071861666,129338
0,2NDFL,elementary,,50221,0,0,1,0.4715949821,26.987147242,1.7761883375,0,0,6.9624897073,129340
0,2NDFL,elementary,,17556,0,0,0,7.5381496416,25.841619882,2.5320308406,2,2,5.6525787858,129341
0,OTHER,elementary,Corporate,50000,0,1,0,65.828718638,35.024657534,5.4821917808,0,0,12.04109589,129347
0,2NDFL,advanced,,21365,0,0,0,5.7980286738,26.436619507,3.5736058088,0,0,5.1434688225,129360
0,2NDFL,elementary,,14790,0,0,0,1.502374552,47.898907104,2.1623325099,0,0,2.8417845647,129361
0,2NDFL,advanced,,39150,0,0,,,30.630825661,5.6500037428,,,8.5355191257,129362
0,OTHER,elementary,,65000,0,0,1,0.4022625448,31,2.5726027397,0,0,2.1917808219,129365
0,OTHER,elementary,,20000,0,0,0,12.149193548,40.453551913,4.8886668164,1,1,11.49962572,129373
0,2NDFL,advanced,,24664,0,0,1,0.5652553763,41.926027397,5.0860768022,1,1,12.771869152,129374
0,2NDFL,advanced,Corporate,40982,0,0,0,19.794489247,47.528767123,7.7479452055,1,1,1.0730818175,129377
0,OTHER,advanced,Corporate,25819,0,1,,,41.820525488,1.0040871323,,,11.513661202,129381
0,OTHER,elementary,Corporate,37182,0,1,0,37.210528674,33.713174639,0.587431694,0,0,4.0573770492,129382
0,OTHER,high,Corporate,41576,0,1,,,28.554772064,4.0737704918,,,8.5218953514,129383
0,OTHER,advanced,,20000,0,0,0,4.0800403226,46.617613594,24.56557377,1,1,0.7929560596,129384
0,OTHER,advanced,Corporate,33779,0,1,0,64.207235663,35.17704918,5.6784190433,0,0,10.166090276,129393
0,2NDFL,advanced,,24049,0,0,1,0.4019713262,42.540571899,6.2200239539,0,0,9.2885171046,129397
0,OTHER,elementary,Corporate,24319,0,1,,,25.056156898,1.2173590838,,,4.4246575342,129400
0,OTHER,elementary,Corporate,28453,0,1,0,8.4414650538,37.244681488,4.4426229508,1,1,8.9405718991,129403
0,OTHER,elementary,Corporate,24255,0,1,,,26.720547945,2.3150684932,,,5.8739726027,129405
0,OTHER,elementary,Corporate,13257,0,1,0,1351.6335349,35.483187364,0.262295082,0,0,4.5,129409
0,OTHER,advanced,Corporate,23105,0,1,1,2.790703405,37.793674676,0.4101130324,0,0,9.8210719365,129413
0,2NDFL,elementary,,28403,0,0,,,40.134246575,19.84109589,,,13.833228535,129415
0,2NDFL,elementary,,48937,0,0,1,2.279547491,32.167123288,0.5308406318,1,1,5.9178082192,129419
0,OTHER,elementary,Corporate,27871,0,1,1,0.7261648746,27.313504005,0.3114754098,0,0,7.0422711281,129420
0,2NDFL,elementary,,22794,0,0,0,7.7607302867,27.936986301,5.194775058,1,1,7.8739726027,129426
0,OTHER,advanced,Corporate,12637,0,1,,,42.746552886,0.8917583651,,,7.078059735,129431
0,OTHER,elementary,Corporate,36310,0,1,0,7.7302195341,30.984085635,6.6443596078,1,1,10.285455498,129446
0,OTHER,advanced,Corporate,27342,0,1,0,29,47.587431694,8.0327868852,0,0,2.5368964743,129457
0,OTHER,elementary,,50000,0,0,1,0.4765008961,26.329949847,6.4066621753,0,0,5.9080320383,129466
0,OTHER,advanced,,45000,0,0,1,0.9228046595,45.739726027,12.126027397,0,0,0.6592559323,129470
0,2NDFL,advanced,,34760,0,0,,,27.512328767,4.3150684932,,,7.1178082192,129475
0,2NDFL,elementary,,23788,0,0,0,,29.233236021,4.5300546448,3,3,9.2332360207,129480
0,OTHER,elementary,,25000,0,0,,,31.104109589,1.5762482222,,,10.509589041,129485
0,2NDFL,elementary,,11327,0,0,,,33.797948948,0.6420765027,,,9.767811962,129486
0,OTHER,elementary,Corporate,29020,0,1,2,1.2112903226,41.698989445,1.7839209522,0,0,10.649674377,129489
0,OTHER,advanced,Corporate,65318,0,1,0,,29.184736882,0.3169398907,0,0,7.8196721311,129490
0,OTHER,advanced,Corporate,28895,0,1,,,32.812658133,3.1863013699,,,10.564383562,129493
0,OTHER,elementary,,45000,0,0,,,28.724635077,1.8424432967,,,7.7103825137,129495
0,OTHER,advanced,,24500,0,0,1,0.86234319,40.092896175,3.3277341118,0,0,10.56335055,129499
0,OTHER,elementary,Corporate,24083,0,1,0,12.110483871,28.535519126,4.2213114754,0,1,7.8551912568,129500
0,2NDFL,advanced,,19228,0,0,,,34.438356164,5.3946403174,,,9.6931506849,129507
0,OTHER,advanced,,36000,0,0,,,27.789041096,0.3808219178,,,7.2575342466,129508
0,OTHER,elementary,Corporate,15000,0,0,0,1.7878808244,45.492476982,0.2459016393,,,0.3719290366,129510
0,2NDFL,elementary,,19810,0,0,1,0.5089157706,29.082715772,0.3360655738,1,1,8.9786061831,129517
0,OTHER,high,Corporate,21406,0,1,0,5.1116935484,27.036454824,1.7789205779,0,0,6.987139756,129518
0,2NDFL,advanced,,32566,0,0,,,57.880799461,7.3355939816,,,11.141073434,129523
0,2NDFL,elementary,,28231,0,0,0,6.6337365591,47.409836066,4.0819672131,0,0,2.2570551688,129526
0,OTHER,advanced,Corporate,22711,0,1,,,27.421917808,2.9616438356,,,2.9643835616,129530
0,OTHER,elementary,Corporate,16491,0,1,0,,35.294692717,0.3142076503,0,0,10.163185867,129531
0,OTHER,advanced,,21630,0,0,1,0.5638888889,34.556164384,2.8438356164,1,1,7.1452054795,129533
0,2NDFL,beginner,,32477,0,0,,,37.68827008,9.5680515009,,,4.0712328767,129537
0,2NDFL,advanced,,13444,0,0,,,42.517808219,0.3452054795,,,2.0767123288,129538
0,OTHER,elementary,Corporate,21236,0,1,1,0.728046595,42.490410959,1.9506849315,0,0,10.819178082,129545
0,2NDFL,elementary,,27366,0,0,1,0.8242607527,28.22739726,9.2152930609,1,1,8.1479452055,129555
0,OTHER,elementary,,24000,0,0,0,0.5987455197,49.736986301,6.1232876712,0,0,0.002739726,129558
0,2NDFL,elementary,,56550,0,0,1,0.701702509,39.742465753,10.235616438,0,0,10.235616438,129562
0,OTHER,advanced,Corporate,19439,0,1,,,48.789961823,15.126027397,,,3.7589041096,129567
0,OTHER,elementary,,20000,0,0,0,1.0488575269,30.936986301,0.768231155,0,0,2.6191780822,129571
0,OTHER,advanced,Corporate,17291,0,1,0,2.6637096774,40.666666667,0.806010929,1,1,11.205524366,129572
0,OTHER,elementary,,90000,0,0,,,54.707208623,7.8414551987,,,9.6770716371,129575
0,OTHER,advanced,Corporate,19349,0,1,1,1.0813396057,29.089355491,2.6373006962,0,0,1.2016842578,129579
0,OTHER,advanced,Corporate,23689,0,0,,,25.401534546,0.7150684932,,,4.8465753425,129583
0,OTHER,elementary,,37000,0,0,2,1.53765681,27.045542331,2.9386930159,0,0,0.218579235,129589
0,2NDFL,elementary,,28591,0,0,,,25.107650273,1.6657534247,,,5.0557377049,129593
0,2NDFL,elementary,,20743,0,0,0,,25.825338723,1.0856126956,0,0,5.726708586,129596
0,2NDFL,elementary,,50222,0,0,0,15.956787634,47.141619882,7.0128527584,1,1,2.0292911146,129606
0,2NDFL,elementary,,9362,0,0,,,29.951208923,0.6420765027,,,0.9868253612,129613
0,OTHER,elementary,,23037,0,0,,,28.945115652,1.9478553784,,,8.309499214,129614
0,OTHER,advanced,Corporate,28000,0,1,1,0.378203405,43.153424658,2.7260273973,0,0,13.326027397,129621
0,OTHER,advanced,,38000,0,0,0,25.308893369,49.936986301,30.287671233,0,0,4.8559772438,129623
0,OTHER,elementary,,16642,0,0,1,6.8593637993,30.290455872,0.5136612022,0,0,7.8164832697,129627
0,2NDFL,elementary,,18428,0,0,,,25.5224418,0.3607979639,,,5.5060034434,129634
0,OTHER,elementary,,30500,0,0,0,,29.081338424,2.4621603413,1,1,8.9470918482,129642
0,OTHER,advanced,Corporate,28435,0,1,2,0.8572804659,38.134246575,18.443835616,1,1,10.068493151,129646
0,OTHER,advanced,,15000,0,0,1,0.888172043,30.607732615,5.1775956284,1,1,10.533760012,129647
0,2NDFL,elementary,,13145,0,0,0,,31.928961749,3.6229508197,0,0,6.9498390598,129652
0,OTHER,elementary,,30000,0,0,0,49.795698925,28.317808219,5.2013623774,1,1,8.2410958904,129659
0,OTHER,advanced,Corporate,14354,0,1,,,33.334927764,4.7513661202,,,10.170544202,129666
0,2NDFL,advanced,,19079,0,0,,,49.945452504,16.164383562,,,4.9068493151,129667
0,OTHER,elementary,,32000,0,0,0,28.276209677,38.082191781,0.3773935175,0,0,11.991780822,129669
0,2NDFL,elementary,,20465,0,0,1,1.8955645161,35.890410959,0.5359907179,1,1,10.246575342,129670
0,2NDFL,elementary,,20540,0,0,,,26.594520548,0.6513661202,,,6.5260273973,129677
0,2NDFL,elementary,,20880,0,0,,,39.915068493,3.0794520548,,,10.709589041,129678
0,OTHER,elementary,Corporate,28637,0,1,,,26.226708586,1.9143798188,,,5.6623250243,129681
0,2NDFL,elementary,,35474,0,0,0,,29.939763455,10.065790853,,,7.0794894827,129685
0,OTHER,advanced,Corporate,32114,0,1,,,28.196721311,0.4726775956,,,8.0218579235,129688
0,OTHER,advanced,,50000,0,0,1,1.0468637993,33.36195823,5.802739726,1,1,10.57260274,129697
0,2NDFL,elementary,,37758,0,0,,,33.238707987,6.3671232877,,,10.580821918,129703
0,OTHER,elementary,Corporate,11512,0,0,0,,30.038880156,1.2635376899,0,0,9.9566883749,129705
0,OTHER,advanced,Corporate,21209,0,1,,,26.769571076,1.2545025825,,,0.7860094318,129709
0,OTHER,advanced,,50000,0,0,1,0.8226478495,50.426356763,9.2948499139,0,0,5.0701923797,129712
0,2NDFL,elementary,,42458,0,0,0,15.50562276,44.887296953,9.4200838386,1,1,12.095890411,129719
0,2NDFL,elementary,,17395,0,0,1,0.8939964158,40.815951793,4.0464480874,1,2,8.3529380942,129722
0,OTHER,advanced,Corporate,23451,0,1,,,25.003825137,0.3534246575,,,4.9327868852,129723
0,2NDFL,beginner,VIP,85002,0,0,0,-0.400828853,42.197260274,8.7506849315,1,1,11.345205479,129726
0,OTHER,beginner,Corporate,115836,0,1,1,1.0545922939,41.647099334,1.6251815256,0,0,9.764907553,129728
0,2NDFL,elementary,,45433,0,0,1,0.4687724014,34.797260274,4.3635751179,0,0,4.8772363201,129735
0,2NDFL,elementary,,17400,0,0,,,30.21230631,1.480799461,,,10.127374804,129739
0,2NDFL,advanced,,19946,0,0,,,36.134246575,4.3697133019,,,9.3945205479,129743
0,2NDFL,elementary,Corporate,59228,0,1,,,50.397260274,7.2767123288,,,5.3591211917,129748
0,OTHER,elementary,Corporate,92479,0,0,0,24.245116487,33.2672206,8.0301369863,1,1,11.005479452,129762
0,OTHER,elementary,Corporate,45783,0,1,,,30.226169623,1.0343888016,,,0.5932929111,129768
0,OTHER,elementary,Corporate,28881,0,1,0,0.86234319,28.667647279,0.4895650872,0,1,8.4375102927,129772
0,OTHER,elementary,Corporate,20000,0,0,0,11.506922043,40.117486339,0.9521970207,0,0,8.776854555,129793
0,OTHER,beginner,Corporate,54457,0,1,,,29.503623026,0.4817052175,,,7.2732240437,129801
0,2NDFL,advanced,,71770,0,0,,,45.477550715,2.8967287971,,,0.3797814208,129803
0,2NDFL,elementary,,,0,1,1,0.4733870968,36.218579235,4.3499962572,0,0,9.9417770791,129804
0,2NDFL,elementary,,25057,0,0,,,28.194520548,7.0246575342,,,8.1397260274,129808
0,2NDFL,elementary,,88696,0,0,0,0.5359991039,26.774301969,0.7469047084,0,0,6.7469047084,129812
0,OTHER,advanced,,25000,0,0,1,1.180734767,39.918032787,22.055790104,0,1,9.2640092821,129819
0,2NDFL,elementary,,22620,0,0,0,-0.243077957,38.106849315,3.5123287671,1,1,11.021917808,129820
0,2NDFL,advanced,,15221,0,0,0,12.152620968,40.150684932,10.367123288,1,1,11.698630137,129825
0,OTHER,elementary,,53940,0,0,1,0.7634856631,29.732023355,0.4289617486,0,0,8.8333932181,129829
0,2NDFL,elementary,,39150,0,0,0,9.6016129032,38.157159967,4.7763380493,0,1,10.518803803,129830
0,2NDFL,elementary,,62371,0,0,0,6.9862231183,42.983464331,8.369765701,0,0,10.128669811,129836
0,2NDFL,elementary,,26386,0,0,1,0.4114247312,28.842091474,0.3606557377,0,0,8.6749681862,129837
0,OTHER,advanced,Corporate,25899,0,1,,,48.934763081,0.4480874317,,,3.912568306,129838
0,OTHER,advanced,Corporate,26267,0,1,0,26.122379032,40.874968186,0.9407216109,0,0,9.9818175013,129839
0,2NDFL,advanced,,36648,0,0,1,1.2467517921,27.56010929,2.3670334606,0,0,7.218579235,129861
0,OTHER,advanced,,18000,0,0,1,3.2718637993,39.696721311,3.0649000674,0,0,9.7388726701,129862
0,OTHER,elementary,Corporate,23382,0,1,0,68.467853943,32.175342466,13.731506849,0,0,7.3397260274,129863
0,OTHER,elementary,Corporate,70984,0,1,,,29.930653492,0.5525713002,,,9.5032562318,129868
0,OTHER,advanced,Corporate,11251,0,1,,,44.06557377,0.7145819298,,,8.7501983681,129874
0,2NDFL,elementary,,35306,0,0,,,34.832188038,1.5116400928,,,9.7472565312,129876
0,2NDFL,elementary,,22133,0,0,0,25.084341398,37.225974998,8.0410958904,1,1,6.6356164384,129877
0,OTHER,elementary,,120000,0,0,,,38.712328767,2.1068493151,,,10.950684932,129878
0,2NDFL,advanced,,29652,0,0,,,52.694849914,0.6101504604,,,7.6657534247,129880
0,OTHER,elementary,Corporate,36813,0,1,0,49.304121864,29.000516506,4.2295081967,0,0,8.7513661202,129881
0,OTHER,elementary,Corporate,42519,2,0,,,37.729261172,4.8,,,10.953424658,129882
0,2NDFL,elementary,,30015,0,0,1,0.733266129,30.77260274,4.3532450034,0,0,5.6657534247,129886
0,OTHER,elementary,Corporate,23000,0,1,,,53.427913766,7.5649000674,,,7.6799685605,129890
0,OTHER,advanced,Corporate,30515,0,1,,,49.741065948,26.510928962,,,4.6999700576,129896
0,OTHER,elementary,Corporate,40323,0,0,,,29.497162961,0.5342465753,,,9.0600044914,129902
0,2NDFL,elementary,,33510,0,0,,,34.926027397,3.8465753425,,,9.2954412755,129903
0,OTHER,advanced,Corporate,20880,0,1,1,0.6688844086,45.708900367,11.819672131,2,2,0.6431469421,129907
0,OTHER,advanced,Corporate,23298,0,1,,,46.578598698,1.5566808893,,,0.0765027322,129910
0,OTHER,elementary,Corporate,20389,0,1,1,0.6345206093,25.44661277,1.0986675649,0,0,5.1562018115,129918
0,2NDFL,advanced,,38146,0,0,0,3.4032706093,46.98630137,27.602739726,1,1,1.9479452055,129932
0,2NDFL,high,,42755,0,0,,,39.893150685,18.854794521,,,9.6356164384,129936
0,OTHER,elementary,Corporate,226565,0,1,0,0.3087589606,36.810045662,8.3342465753,1,1,10.978082192,129939
0,OTHER,advanced,Corporate,19200,0,1,,,25.767025975,0.3396287147,,,5.7204506325,129943
0,OTHER,advanced,Corporate,41147,0,1,1,0.5668234767,37.680791975,13.425997455,0,0,11.239696085,129946
0,OTHER,advanced,Corporate,26763,0,1,1,0.3057123656,51.712328767,21.860273973,0,0,6.6657534247,129952
0,OTHER,advanced,Corporate,12278,0,1,0,7.4724238351,49.746043866,4.693989071,0,0,4.7323452354,129955
0,OTHER,elementary,Corporate,43048,0,1,0,0.3733422939,33.136986301,0.563043641,0,0,10.438356164,129967
0,OTHER,elementary,Corporate,32794,0,1,1,0.3428539427,25.529762707,1.3242832547,0,0,5.4585298301,129969
0,2NDFL,elementary,,34014,0,0,0,2.7570564516,25.722995733,1.3832697058,1,1,5.6764203907,129972
0,OTHER,advanced,Corporate,16902,0,1,0,3.790546595,34.04647803,0.5040122764,0,0,4.2738752901,129973
0,2NDFL,elementary,,52124,0,0,0,9.4083781362,37.947945205,4.7734261547,1,1,11.57260274,129981
0,OTHER,advanced,,26730,0,0,0,53.916980287,43.536986301,0.625885171,0,0,5.8109589041,129985
0,2NDFL,elementary,,41760,0,0,1,2.1489247312,35.923497268,3.8907103825,0,0,1.8393442623,129991
0,OTHER,high,,15000,0,0,0,0.3755824373,27.896174863,1.594026499,0,0,7.3825136612,129996
0,OTHER,elementary,,50000,0,0,1,0.8920698925,32.112021858,6.9708585972,0,0,9.655790104,129998
0,2NDFL,elementary,,15395,0,0,1,1.0553315412,46.266749008,0.5382513661,2,2,1.247570926,130001
0,OTHER,elementary,Corporate,31913,0,1,3,0.3740143369,32.988547047,3.2540983607,0,0,8.4871771839,130011
0,OTHER,elementary,Corporate,31913,0,1,3,0.3740143369,32.988547047,3.2540983607,0,0,8.4871771839,130013
0,OTHER,elementary,Corporate,47901,0,1,1,1.11859319,33.629650423,1.4734860394,0,0,8.7940339846,130019
0,2NDFL,elementary,,111914,0,0,0,16.116196237,32.784242833,7.7978142077,0,0,9.3595852983,130022
0,OTHER,elementary,Corporate,17835,0,1,0,,32.862325024,3.9289617486,0,0,10.769174339,130029
0,OTHER,elementary,Corporate,28822,0,1,0,,52.316939891,3.0304962946,1,1,7.1620031439,130031
0,OTHER,high,Corporate,129663,0,1,0,0.4422715054,38.265266861,0.4789654914,0,0,8.1803353544,130034
0,2NDFL,advanced,,25698,0,0,0,24.208019713,33.30253013,1.0340369788,0,0,9.0449958829,130035
0,OTHER,elementary,Corporate,32580,0,1,0,12.539874552,26.087671233,0.2931506849,1,1,1.3954936747,130047
0,OTHER,advanced,,25000,0,0,0,9.2816756272,29.889183322,4.9521970207,0,0,8.6069915413,130050
0,OTHER,elementary,Corporate,38000,0,1,1,4.2734543011,29.231476907,6.5849015645,0,0,3.434216633,130064
0,2NDFL,elementary,,39463,0,0,,,41.110487312,6.1917808219,,,11.243835616,130068
0,2NDFL,elementary,,28710,0,0,,,28.493000973,0.8126731043,,,7.2383561644,130072
0,2NDFL,elementary,,16191,0,0,0,0.6641801075,42.472071263,6.6693315368,0,0,10.483030167,130077
0,2NDFL,elementary,,16191,0,0,0,0.6641801075,42.472071263,6.6693315368,0,0,10.483030167,130078
0,OTHER,advanced,Corporate,18624,0,1,0,0.7892921147,50.473972603,0.8751104125,0,0,5.4082191781,130080
0,OTHER,elementary,Corporate,56344,0,1,0,1358.7635753,38.920547945,6.1917808219,0,0,10.536986301,130082
0,OTHER,elementary,,45000,0,0,1,0.1774641577,42.551358635,16.590163934,0,0,10.408892881,130086
0,OTHER,elementary,Corporate,52825,0,1,0,4.8246191756,33.519320308,0.5330189385,1,2,9.8097312673,130090
0,2NDFL,advanced,,22613,0,0,1,1.3051523297,53.082446291,9.8465753425,0,0,8.0082191781,130091
0,2NDFL,advanced,,10626,0,0,,,25.816438356,2.3178082192,,,3.4328767123,130097
0,OTHER,elementary,,25000,0,0,0,37.508646953,26.231476907,1.4862714275,0,0,3.2999700576,130102
0,2NDFL,advanced,,53446,0,0,,,27.463013699,4.9383561644,,,0.6623998802,130104
0,OTHER,advanced,Corporate,90469,0,1,0,40.924462366,42.096242234,21.709940864,0,0,10.770214836,130105
0,2NDFL,elementary,,33521,0,0,0,2.8889112903,28,8.3940639269,0,0,7.9232876712,130110
0,OTHER,elementary,Corporate,25574,0,1,0,9.4071684588,42.897941463,7.9398907104,0,0,8.826708586,130113
0,OTHER,elementary,,28000,0,0,1,0.7882392473,50.54007785,18.871584699,0,0,5.5072011378,130114
0,OTHER,elementary,Corporate,17987,0,1,,,39.444352122,0.7267759563,,,10.200516506,130115
0,2NDFL,elementary,,27874,0,0,,,36.645909125,18.706849315,,,12.736073059,130121
0,2NDFL,elementary,,42629,0,0,,,49.72517404,6.6457219852,,,4.5142151359,130122
0,2NDFL,advanced,,9881,0,0,0,0.9844758065,25.608735684,0.6475409836,0,0,5.5375028071,130125
0,OTHER,advanced,Corporate,21448,0,1,1,0.3769265233,31.390381017,0.2513661202,0,0,10.965723482,130129
0,2NDFL,elementary,,20193,0,0,0,19.082638889,26.64109589,0.5178082192,2,2,6.6054794521,130130
0,OTHER,elementary,,35000,0,0,0,0.6355958781,29.309626469,2.0712703047,0,0,9.1178456471,130131
0,OTHER,beginner,Corporate,117615,3,1,4,1.3357750896,36.355191257,1.1270154952,0,0,3.6448087432,130143
0,OTHER,elementary,,380000,0,0,1,0.8300403226,35.830601093,1.4206901714,0,0,5.979594281,130144
0,OTHER,elementary,,30000,0,0,1,1.2769937276,40.199655663,1.397260274,0,0,9.1780821918,130148
0,OTHER,advanced,,30000,0,0,1,0.7288306452,27.765027322,0.6457219852,1,1,6.6457219852,130150
0,OTHER,advanced,,14000,0,0,0,7.3747759857,30.467804476,0.6075305038,0,0,8.0191256831,130151
0,2NDFL,elementary,,30855,0,0,0,3.4419802867,30.026543903,6.3169548619,1,1,7.8469945355,130153
0,OTHER,elementary,,25230,0,0,0,13.443234767,32.322434314,5.2895576016,0,0,9.3744891085,130154
0,OTHER,advanced,Corporate,59351,0,1,0,80.596594982,43.265753425,3.0876712329,0,0,9.3945205479,130160
0,2NDFL,elementary,,26187,0,0,,,38.367123288,2.3369863014,,,9.3290665469,130161
0,2NDFL,advanced,,22033,1,0,0,,27.975409836,3.1686353769,0,0,7.5901639344,130170
0,OTHER,advanced,,30000,0,0,1,0.2779121864,40.262295082,20.224043716,0,0,11.887978142,130176
0,OTHER,advanced,Corporate,10962,0,1,0,0.4362455197,36.716408414,5.5109289617,1,1,11.004079647,130181
0,OTHER,advanced,Corporate,13754,0,1,0,,45.161149787,0.4241634853,1,1,0.0546448087,130188
0,2NDFL,advanced,Corporate,21638,0,1,0,14.506966846,54.320899768,3.0387079871,0,0,9.2359682611,130190
0,OTHER,elementary,Corporate,55735,0,1,0,1.8950492832,35.723287671,0.5279437084,0,0,10.4,130194
0,OTHER,beginner,Corporate,42724,0,1,0,0.5645385305,29.161643836,4.3663223295,0,0,8.888180253,130196
0,OTHER,advanced,,20000,0,0,1,0.8265008961,35.926229508,1.4777004267,0,0,10.776330564,130202
0,OTHER,elementary,Corporate,27569,0,1,0,0.3683467742,29.295890411,2.695890411,0,0,8.9074631335,130206
0,OTHER,advanced,Corporate,23426,0,1,1,0.4666442652,49.598248372,4.2950819672,0,0,4.543715847,130208
0,2NDFL,elementary,,42430,0,0,,,26.75377648,1.2469271652,,,1.6332285351,130209
0,2NDFL,advanced,,26942,0,0,0,56.33891129,36.378082192,10.704109589,1,1,10.736986301,130213
0,2NDFL,elementary,,28741,0,0,0,30.895385305,34.235968261,4.7076502732,0,0,9.1729545625,130215
0,OTHER,elementary,Corporate,23929,0,1,0,,33.329283629,0.4781420765,0,0,10.400516506,130218
0,2NDFL,advanced,,14582,0,0,0,4.2126344086,53.093150685,10.145205479,1,1,7.6602739726,130224
0,2NDFL,beginner,,59767,0,0,1,0.4096774194,27.61369863,0.4840856352,1,1,0.4403697882,130229
0,OTHER,elementary,Corporate,13833,0,1,,,27.065753425,0.4575342466,,,6.9506849315,130233
0,OTHER,elementary,Corporate,15124,0,1,,,28.957144996,4.3150684932,,,8.8751777828,130247
0,OTHER,elementary,Corporate,57902,0,1,1,0.4014336918,51.747945205,7.1753424658,0,0,6.7260273973,130255
0,OTHER,elementary,Corporate,73934,0,1,0,,28.416438356,0.5616438356,0,0,3.8904109589,130257
0,OTHER,elementary,,40000,0,0,1,4.9254256272,46.810958904,26.553424658,0,0,1.7589041096,130264
0,OTHER,advanced,Corporate,9342,0,1,,,33.174489108,0.2049180328,,,8.4128452728,130268
0,2NDFL,elementary,,11820,0,0,,,25.089557602,2.6977767797,,,4.9936671907,130270
0,2NDFL,advanced,,17930,0,0,1,1.2495967742,57.110105547,3.1785986975,0,0,1.6607904783,130274
0,2NDFL,high,,59511,0,0,,,25.525331237,3.6584699454,,,4.78560521,130282
0,OTHER,advanced,Corporate,20270,0,1,0,6.0528897849,37.071749382,1.3950370537,0,0,9.0964069167,130286
0,OTHER,elementary,,90000,0,0,1,0.8846326165,31.448087432,1.3196871023,0,0,10.678591212,130288
0,OTHER,elementary,Corporate,30130,0,1,1,0.5380824373,28.016393443,0.80646755,0,0,5.7297552212,130291
0,OTHER,advanced,,32000,0,0,0,,25.096242234,2.6469271652,1,1,1.0030915488,130297
0,OTHER,elementary,,60000,0,0,0,0.4032258065,28.932667116,2.1819821843,0,0,5.3052698555,130302
0,2NDFL,advanced,,20681,0,0,0,1.2184811828,45.978082192,2.3123287671,1,1,0.9377797739,130303
0,2NDFL,elementary,,21959,0,0,,,28.235616438,4.6513736058,,,7.3178082192,130307
0,2NDFL,elementary,,32175,1,0,0,0.9166442652,26.923287671,0.4844000299,0,0,6.8383561644,130311
0,OTHER,advanced,Corporate,31492,0,1,2,1.1430331541,35.518796317,1.0585223445,0,0,1.4749607007,130314
0,OTHER,elementary,Corporate,30271,0,1,1,0.8898297491,30.774481623,5.1498240886,0,1,8.8539336777,130321
0,OTHER,elementary,Corporate,43032,0,0,,,43.101369863,4.5698630137,,,8.9170896025,130327
0,OTHER,elementary,Corporate,55784,0,1,0,0.4983422939,26.904618609,1.3100980612,0,0,1.4196871023,130328
0,2NDFL,elementary,,18939,0,0,,,43.668493151,5.3753424658,,,1.6904109589,130333
0,OTHER,elementary,,46000,0,0,0,54,43.865753425,5.5397260274,,,9.1864211393,130334
0,OTHER,elementary,,46000,0,0,0,54,43.865753425,5.5397260274,,,9.1864211393,130335
0,OTHER,elementary,,350000,0,0,1,0.8280913978,29.726027397,5.468725204,1,1,1.8493150685,130344
0,2NDFL,elementary,,28122,0,0,1,0.570609319,47.99726776,20.092896175,1,2,2.9315442773,130345
0,OTHER,elementary,Corporate,24042,0,1,1,0.4043458781,31.773224044,5.650475335,0,0,10.360064376,130353
0,OTHER,high,Corporate,11770,0,1,1,3.1438844086,28.690298675,0.58344936,0,0,8.4190657983,130355
0,2NDFL,elementary,,31736,0,0,0,2.5023521505,38.049315068,16.556164384,1,1,10.61369863,130357
0,OTHER,elementary,,44370,0,0,2,1.3390905018,29.986975073,5.4225915113,0,0,8.792454525,130370
0,OTHER,elementary,Corporate,43615,0,1,0,0.7591173835,52.770693914,8.3852459016,,,7.4391870649,130371
